Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,42,1,0.00462,0.00461,94489,436,94271,2739915,29,29
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,43,1,0.00467,0.00466,94053,438,93834,2645644,28.13,28.13
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,44,1,0.00574,0.00573,93615,536,93347,2551810,27.26,27.26
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,45,1,0.00668,0.00666,93079,620,92769,2458463,26.41,26.41
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,46,1,0.0068,0.00678,92459,627,92146,2365694,25.59,25.59
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,47,1,0.00731,0.00729,91832,669,91498,2273548,24.76,24.76
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,48,1,0.00858,0.00855,91163,779,90774,2182051,23.94,23.93
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,49,1,0.00956,0.00951,90384,860,89954,2091277,23.14,23.14
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,50,1,0.01115,0.01109,89524,993,89028,2001323,22.36,22.35
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,51,1,0.01163,0.01157,88531,1024,88019,1912296,21.6,21.6
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,52,1,0.01216,0.01209,87507,1058,86978,1824277,20.85,20.85
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,53,1,0.01397,0.01387,86449,1199,85850,1737299,20.1,20.09
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,54,1,0.01596,0.01584,85250,1350,84575,1651449,19.37,19.37
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,55,1,0.01638,0.01625,83900,1363,83218,1566874,18.68,18.67
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,56,1,0.01895,0.01877,82537,1549,81762,1483656,17.98,17.97
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,57,1,0.0215,0.02127,80988,1723,80126,1401893,17.31,17.31
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,58,1,0.02119,0.02097,79265,1662,78434,1321767,16.68,16.67
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,59,1,0.02435,0.02406,77603,1867,76670,1243333,16.02,16.02
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,60,1,0.02554,0.02522,75736,1910,74781,1166663,15.4,15.4
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,61,1,0.02739,0.02702,73826,1995,72828,1091882,14.79,14.79
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,62,1,0.03001,0.02957,71831,2124,70769,1019054,14.19,14.18
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,63,1,0.03355,0.033,69707,2300,68557,948285,13.6,13.6
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,64,1,0.03673,0.03606,67407,2431,66192,879728,13.05,13.05
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,65,1,0.03677,0.03611,64976,2346,63803,813536,12.52,12.52
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,66,1,0.04148,0.04064,62630,2545,61358,749733,11.97,11.97
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,67,1,0.04272,0.04182,60085,2513,58828,688376,11.46,11.45
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,68,1,0.04737,0.04627,57572,2664,56240,629547,10.93,10.93
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,69,1,0.05147,0.05017,54908,2755,53530,573307,10.44,10.44
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,70,1,0.05634,0.0548,52153,2858,50724,519777,9.97,9.96
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,71,1,0.05874,0.05706,49295,2813,47888,469053,9.52,9.51
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,72,1,0.06154,0.0597,46482,2775,45094,421164,9.06,9.05
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,73,1,0.06584,0.06374,43707,2786,42314,376070,8.6,8.6
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,74,1,0.07085,0.06842,40921,2800,39521,333756,8.16,8.15
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,75,1,0.07416,0.07151,38121,2726,36758,294235,7.72,7.71
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,76,1,0.08543,0.08193,35395,2900,33945,257477,7.27,7.27
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,77,1,0.08807,0.08435,32495,2741,31124,223532,6.88,6.87
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,78,1,0.09698,0.09249,29754,2752,28378,192407,6.47,6.46
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,79,1,0.1037,0.09859,27002,2662,25671,164029,6.07,6.06
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,80,1,0.1128,0.10678,24340,2599,23040,138358,5.68,5.67
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,81,1,0.12465,0.11734,21741,2551,20466,115318,5.3,5.29
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,82,1,0.1418,0.13241,19190,2541,17920,94852,4.94,4.93
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,83,1,0.15737,0.14589,16649,2429,15434,76933,4.62,4.61
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,84,1,0.16876,0.15563,14220,2213,13114,61498,4.32,4.31
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,85,1,0.18349,0.16807,12007,2018,10998,48385,4.03,4.01
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,86,1,0.20837,0.18871,9989,1885,9046,37387,3.74,3.72
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,87,1,0.22088,0.19891,8104,1612,7298,28340,3.5,3.47
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,88,1,0.23804,0.21272,6492,1381,5802,21042,3.24,3.22
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,89,1,0.26702,0.23557,5111,1204,4509,15241,2.98,2.95
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,90,1,0.32733,0.28129,3907,1099,3358,10732,2.75,2.71
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,91,1,0.32739,0.28134,2808,790,2413,7374,2.63,2.58
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,92,1,0.35198,0.29931,2018,604,1716,4961,2.46,2.41
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,93,1,0.40068,0.3338,1414,472,1178,3245,2.3,2.23
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,94,1,0.41075,0.34076,942,321,782,2067,2.19,2.11
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,95,1,0.42105,0.34783,621,216,513,1286,2.07,1.96
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,96,1,0.45083,0.3679,405,149,330,773,1.91,1.76
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,97,1,0.55362,0.43359,256,111,200,442,1.73,1.51
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,98,1,0.56637,0.44138,145,64,113,242,1.67,1.31
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,99,1,0.6129,0.46914,81,38,62,129,1.59,0.99
BGR,0,S020,0,0,1,3100.18,2019,2021,1,1,100,99,0.64248,1,43,43,67,67,1.56,0.46
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,0,1,0.00769,0.00764,100000,764,99292,7588909,75.89,75.89
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,1,1,0.00027,0.00027,99236,27,99222,7489617,75.47,75.47
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,2,1,0.00027,0.00027,99209,27,99196,7390395,74.49,74.49
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,3,1,0.00027,0.00027,99182,27,99168,7291199,73.51,73.51
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,4,1,0.00016,0.00016,99155,16,99147,7192031,72.53,72.53
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,5,1,7e-05,7e-05,99139,7,99136,7092884,71.54,71.54
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,6,1,0.00013,0.00013,99132,13,99126,6993748,70.55,70.55
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,7,1,0.00045,0.00045,99119,45,99096,6894623,69.56,69.56
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,8,1,0.00013,0.00013,99074,13,99068,6795526,68.59,68.59
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,9,1,0.00037,0.00037,99061,37,99042,6696459,67.6,67.6
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,10,1,0,0,99024,0,99024,6597416,66.62,66.62
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,11,1,0.00034,0.00034,99024,34,99007,6498392,65.62,65.62
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,12,1,0.00028,0.00028,98990,28,98976,6399385,64.65,64.64
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,13,1,0.00018,0.00018,98962,18,98953,6300409,63.66,63.66
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,14,1,0.00055,0.00055,98944,54,98917,6201456,62.68,62.67
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,15,1,0.00029,0.00029,98890,29,98876,6102539,61.71,61.71
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,16,1,0.00029,0.00029,98861,29,98846,6003664,60.73,60.73
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,17,1,0.00043,0.00042,98832,42,98811,5904817,59.75,59.74
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,18,1,0.00037,0.00037,98790,37,98772,5806006,58.77,58.77
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,19,1,0.00045,0.00045,98753,44,98731,5707235,57.79,57.79
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,20,1,0.00075,0.00075,98709,74,98672,5608504,56.82,56.82
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,21,1,0.00053,0.00053,98635,52,98609,5509832,55.86,55.86
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,22,1,0.00044,0.00044,98583,43,98562,5411223,54.89,54.89
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,23,1,0.00045,0.00045,98540,44,98518,5312661,53.91,53.91
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,24,1,0.00063,0.00063,98496,62,98465,5214143,52.94,52.93
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,25,1,4e-04,4e-04,98434,39,98414,5115678,51.97,51.97
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,26,1,5e-04,5e-04,98395,49,98370,5017264,50.99,50.99
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,27,1,0.00089,0.00088,98346,87,98302,4918893,50.02,50.01
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,28,1,0.00063,0.00063,98259,62,98228,4820591,49.06,49.06
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,29,1,0.00067,0.00067,98197,66,98164,4722363,48.09,48.09
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,30,1,0.00028,0.00028,98131,27,98118,4624199,47.12,47.12
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,31,1,0.00119,0.00119,98104,117,98046,4526081,46.14,46.13
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,32,1,0.00088,0.00088,97987,86,97944,4428036,45.19,45.19
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,33,1,0.00052,0.00052,97901,51,97876,4330092,44.23,44.23
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,34,1,0.0014,0.0014,97850,137,97782,4232216,43.25,43.25
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,35,1,0.00097,0.00097,97713,95,97666,4134435,42.31,42.31
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,36,1,0.00179,0.00179,97618,175,97530,4036769,41.35,41.35
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,37,1,0.00161,0.00161,97443,157,97364,3939239,40.43,40.42
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,38,1,0.00135,0.00135,97286,131,97220,3841874,39.49,39.49
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,39,1,0.00168,0.00168,97155,163,97074,3744654,38.54,38.54
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,40,1,0.00183,0.00182,96992,177,96904,3647580,37.61,37.6
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,41,1,0.00226,0.00226,96815,219,96706,3550677,36.67,36.67
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,42,1,0.00313,0.00313,96596,302,96445,3453971,35.76,35.75
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,43,1,0.00231,0.00231,96294,222,96183,3357526,34.87,34.86
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,44,1,0.00333,0.00332,96072,319,95912,3261343,33.95,33.94
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,45,1,0.00363,0.00362,95753,347,95580,3165431,33.06,33.05
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,46,1,0.00339,0.00339,95406,323,95244,3069851,32.18,32.17
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,47,1,0.00359,0.00359,95083,341,94912,2974607,31.28,31.28
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,48,1,0.00361,0.0036,94742,341,94572,2879694,30.4,30.39
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,49,1,0.00438,0.00437,94401,413,94194,2785123,29.5,29.5
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,50,1,0.00435,0.00434,93988,408,93784,2690928,28.63,28.63
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,51,1,0.00458,0.00457,93580,428,93366,2597144,27.75,27.75
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,52,1,0.00522,0.00521,93152,485,92910,2503778,26.88,26.87
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,53,1,0.00544,0.00543,92667,503,92416,2410869,26.02,26.01
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,54,1,0.00635,0.00633,92164,583,91872,2318453,25.16,25.15
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,55,1,0.00702,0.007,91581,641,91260,2226581,24.31,24.31
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,56,1,0.00756,0.00753,90940,685,90598,2135320,23.48,23.48
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,57,1,0.00836,0.00832,90255,751,89880,2044723,22.65,22.65
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,58,1,0.00941,0.00936,89504,838,89085,1954843,21.84,21.84
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,59,1,0.01004,0.00999,88666,886,88223,1865758,21.04,21.04
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,60,1,0.01127,0.01121,87780,984,87288,1777535,20.25,20.25
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,61,1,0.0134,0.01331,86796,1155,86218,1690247,19.47,19.47
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,62,1,0.01442,0.01432,85641,1226,85028,1604029,18.73,18.72
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,63,1,0.01413,0.01403,84415,1184,83823,1519001,17.99,17.99
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,64,1,0.01481,0.01471,83231,1224,82619,1435178,17.24,17.24
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,65,1,0.01599,0.01586,82007,1301,81356,1352559,16.49,16.49
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,66,1,0.01749,0.01733,80706,1399,80006,1271202,15.75,15.75
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,67,1,0.02056,0.02035,79307,1614,78500,1191196,15.02,15.01
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,68,1,0.02082,0.02061,77693,1601,76892,1112696,14.32,14.32
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,69,1,0.0241,0.02381,76092,1812,75186,1035803,13.61,13.61
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,70,1,0.02656,0.02621,74280,1947,73306,960617,12.93,12.93
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,71,1,0.0278,0.02741,72333,1983,71342,887311,12.27,12.26
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,72,1,0.03142,0.03093,70350,2176,69262,815969,11.6,11.59
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,73,1,0.03281,0.03229,68174,2201,67074,746707,10.95,10.95
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,74,1,0.0377,0.037,65973,2441,64752,679634,10.3,10.29
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,75,1,0.04365,0.04272,63532,2714,62175,614881,9.68,9.67
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,76,1,0.0475,0.0464,60818,2822,59407,552706,9.09,9.08
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,77,1,0.0527,0.05135,57996,2978,56507,493299,8.51,8.5
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,78,1,0.05771,0.05609,55018,3086,53475,436792,7.94,7.93
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,79,1,0.06771,0.06549,51932,3401,50232,383317,7.38,7.37
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,80,1,0.07657,0.07375,48531,3579,46742,333086,6.86,6.85
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,81,1,0.08224,0.079,44952,3551,43176,286344,6.37,6.36
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,82,1,0.09747,0.09294,41401,3848,39477,243168,5.87,5.86
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,83,1,0.11513,0.10886,37553,4088,35509,203691,5.42,5.41
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,84,1,0.12416,0.1169,33465,3912,31509,168182,5.03,5.01
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,85,1,0.15248,0.14168,29553,4187,27460,136673,4.62,4.6
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,86,1,0.1717,0.15813,25366,4011,23360,109213,4.31,4.28
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,87,1,0.18248,0.16722,21355,3571,19570,85853,4.02,3.99
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,88,1,0.1982,0.18033,17784,3207,16180,66283,3.73,3.69
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,89,1,0.2109,0.19078,14577,2781,13186,50103,3.44,3.4
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,90,1,0.24579,0.21889,11796,2582,10505,36916,3.13,3.08
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,91,1,0.27773,0.24387,9214,2247,8090,26411,2.87,2.81
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,92,1,0.32738,0.28133,6967,1960,5987,18321,2.63,2.56
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,93,1,0.36458,0.30837,5007,1544,4235,12334,2.46,2.37
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,94,1,0.37762,0.31764,3463,1100,2913,8099,2.34,2.22
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,95,1,0.44049,0.36098,2363,853,1936,5186,2.19,2.03
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,96,1,0.44633,0.3649,1510,551,1234,3249,2.15,1.9
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,97,1,0.45112,0.36809,959,353,782,2015,2.1,1.73
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,98,1,0.46341,0.37624,606,228,492,1232,2.03,1.47
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,99,1,0.47869,0.38624,378,146,305,740,1.96,1.08
BGR,0,S020,0,0,1,3100.18,2019,2021,1,2,100,99,0.53288,1,232,232,435,435,1.88,0.47
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,0,1,0.00663,0.00659,100000,659,99387,6853018,68.53,68.83
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,1,4,0.00049,0.00195,99341,194,396905,6753631,67.98,67.98
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,5,5,0.00019,0.00097,99147,96,495471,6356726,64.11,64.11
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,10,5,2e-04,0.001,99051,99,495010,5861255,59.17,59.17
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,15,5,0.00071,0.00355,98952,351,494086,5366245,54.23,54.23
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,20,5,0.00138,0.00688,98601,678,491357,4872159,49.41,49.41
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,25,5,0.0014,0.007,97923,685,487940,4380802,44.74,44.74
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,30,5,0.00173,0.00861,97238,837,484206,3892861,40.03,40.03
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,35,5,0.00264,0.01311,96401,1264,479140,3408655,35.36,35.36
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,40,5,0.00437,0.02163,95137,2058,471052,2929515,30.79,30.79
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,45,5,0.00778,0.03819,93079,3555,457140,2458463,26.41,26.41
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,50,5,0.01295,0.06282,89524,5624,434449,2001323,22.36,22.35
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,55,5,0.0204,0.09731,83900,8164,400211,1566874,18.68,18.67
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,60,5,0.03047,0.14207,75736,10760,353127,1166663,15.4,15.4
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,65,5,0.04365,0.19735,64976,12823,293760,813536,12.52,12.52
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,70,5,0.06221,0.26905,52153,14032,225542,519777,9.97,9.96
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,75,5,0.08841,0.36151,38121,13781,155876,294235,7.72,7.71
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,80,5,0.13707,0.5067,24340,12333,89974,138358,5.68,5.67
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,85,5,0.21512,0.67461,12007,8100,37653,48385,4.03,4.01
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,90,5,0.34787,0.84105,3907,3286,9446,10732,2.75,2.71
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,95,5,0.47416,0.93076,621,578,1219,1286,2.07,1.96
BGR,0,S020,0,0,1,3100.18,2019,2021,2,1,100,99,0.64248,1,43,43,67,67,1.56,0.46
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,0,1,0.00769,0.00764,100000,764,99292,7588909,75.89,75.89
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,1,4,0.00024,0.00098,99236,97,396734,7489617,75.47,75.47
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,5,5,0.00023,0.00116,99139,115,495468,7092884,71.54,71.54
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,10,5,0.00027,0.00135,99024,134,494877,6597416,66.62,66.62
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,15,5,0.00037,0.00183,98890,181,494036,6102539,61.71,61.71
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,20,5,0.00056,0.00279,98709,275,492826,5608504,56.82,56.82
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,25,5,0.00062,0.00308,98434,303,491480,5115678,51.97,51.97
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,30,5,0.00085,0.00426,98131,418,489764,4624199,47.12,47.12
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,35,5,0.00148,0.00738,97713,721,486854,4134435,42.31,42.31
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,40,5,0.00257,0.01277,96992,1239,482150,3647580,37.61,37.6
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,45,5,0.00372,0.01843,95753,1765,474502,3165431,33.06,33.05
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,50,5,0.00518,0.02561,93988,2407,464348,2690928,28.63,28.63
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,55,5,0.00846,0.0415,91581,3801,449046,2226581,24.31,24.31
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,60,5,0.01358,0.06577,87780,5773,424976,1777535,20.25,20.25
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,65,5,0.01971,0.09422,82007,7727,391942,1352559,16.49,16.49
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,70,5,0.03109,0.1447,74280,10748,345736,960617,12.93,12.93
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,75,5,0.05323,0.23612,63532,15001,281796,614881,9.68,9.67
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,80,5,0.09662,0.39105,48531,18978,196413,333086,6.86,6.85
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,85,5,0.178,0.60085,29553,17757,99756,136673,4.62,4.6
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,90,5,0.29728,0.79968,11796,9433,31730,36916,3.13,3.08
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,95,5,0.44858,0.90182,2363,2131,4750,5186,2.19,2.03
BGR,0,S020,0,0,1,3100.18,2019,2021,2,2,100,99,0.53288,1,232,232,435,435,1.88,0.47
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,0,1,0.00821,0.00815,100000,815,99246,6655527,66.56,66.56
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,1,1,0.00067,0.00067,99185,66,99152,6556281,66.1,66.1
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,2,1,8e-04,8e-04,99119,79,99080,6457129,65.15,65.14
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,3,1,0.00026,0.00026,99040,26,99027,6358049,64.2,64.2
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,4,1,0.00029,0.00029,99014,29,99000,6259022,63.21,63.21
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,5,1,0.00032,0.00032,98985,32,98969,6160023,62.23,62.23
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,6,1,0.00013,0.00013,98953,13,98946,6061054,61.25,61.25
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,7,1,0.00012,0.00012,98940,12,98934,5962107,60.26,60.26
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,8,1,0.00025,0.00025,98928,25,98916,5863173,59.27,59.27
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,9,1,0.00019,0.00019,98903,19,98894,5764258,58.28,58.28
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,10,1,6e-05,6e-05,98884,6,98881,5665364,57.29,57.29
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,11,1,0.00012,0.00012,98878,12,98872,5566483,56.3,56.3
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,12,1,0.00011,0.00011,98866,11,98860,5467611,55.3,55.3
BGR,0,S020,0,0,1,3100.21,2020,2022,1,1,13,1,0.00023,0.00023,98855,23,98844,5368751,54.31,54.31
